[Worker-1] ?????? PDC Grid Management — WORKER NODE ??????
[Worker-1] Using 18 threads  connecting to localhost:9090
[Worker-1] Chunk #457  [45700, 45800)  100 candidates
[Worker-1] Chunk #457 done in 27 ms  local best: candidate #45740  cost=37069793.00
[Worker-1] Chunk #465  [46500, 46600)  100 candidates
[Worker-1] Chunk #465 done in 5 ms  local best: candidate #46563  cost=36295518.96
[Worker-1] Chunk #468  [46800, 46900)  100 candidates
[Worker-1] Chunk #468 done in 22 ms  local best: candidate #46808  cost=36619915.01
[Worker-1] Chunk #473  [47300, 47400)  100 candidates
[Worker-1] Chunk #473 done in 2 ms  local best: candidate #47316  cost=36961792.93
[Worker-1] Chunk #475  [47500, 47600)  100 candidates
[Worker-1] Chunk #475 done in 13 ms  local best: candidate #47583  cost=37478494.79
[Worker-1] Chunk #484  [48400, 48500)  100 candidates
[Worker-1] Chunk #484 done in 2 ms  local best: candidate #48469  cost=37051809.26
[Worker-1] Chunk #486  [48600, 48700)  100 candidates
[Worker-1] Chunk #486 done in 3 ms  local best: candidate #48624  cost=36898967.35
[Worker-1] Chunk #488  [48800, 48900)  100 candidates
[Worker-1] Chunk #488 done in 18 ms  local best: candidate #48856  cost=36277496.29
[Worker-1] Chunk #494  [49400, 49500)  100 candidates
[Worker-1] Chunk #494 done in 2 ms  local best: candidate #49461  cost=37048143.10
[Worker-1] Chunk #496  [49600, 49700)  100 candidates
[Worker-1] Chunk #496 done in 12 ms  local best: candidate #49622  cost=37212373.73
[Worker-1] Chunk #504  [50400, 50500)  100 candidates
[Worker-1] Chunk #504 done in 2 ms  local best: candidate #50416  cost=36459755.43
[Worker-1] Chunk #507  [50700, 50800)  100 candidates
[Worker-1] Chunk #507 done in 8 ms  local best: candidate #50700  cost=36715233.58
[Worker-1] Chunk #510  [51000, 51100)  100 candidates
[Worker-1] Chunk #510 done in 4 ms  local best: candidate #51081  cost=36432442.27
[Worker-1] Chunk #514  [51400, 51500)  100 candidates
[Worker-1] Chunk #514 done in 16 ms  local best: candidate #51420  cost=37043774.18
[Worker-1] Chunk #521  [52100, 52200)  100 candidates
[Worker-1] Chunk #521 done in 8 ms  local best: candidate #52159  cost=36405292.20
[Worker-1] Chunk #524  [52400, 52500)  100 candidates
[Worker-1] Chunk #524 done in 2 ms  local best: candidate #52497  cost=36612844.50
[Worker-1] Chunk #525  [52500, 52600)  100 candidates
[Worker-1] Chunk #525 done in 28 ms  local best: candidate #52555  cost=36964268.33
[Worker-1] Chunk #536  [53600, 53700)  100 candidates
[Worker-1] Chunk #536 done in 21 ms  local best: candidate #53660  cost=37198109.40
[Worker-1] Chunk #548  [54800, 54900)  100 candidates
[Worker-1] Chunk #548 done in 13 ms  local best: candidate #54870  cost=36639150.36
[Worker-1] Chunk #553  [55300, 55400)  100 candidates
[Worker-1] Chunk #553 done in 13 ms  local best: candidate #55399  cost=36703664.08
[Worker-1] Chunk #562  [56200, 56300)  100 candidates
[Worker-1] Chunk #562 done in 11 ms  local best: candidate #56207  cost=37017040.45
[Worker-1] Chunk #567  [56700, 56800)  100 candidates
[Worker-1] Chunk #567 done in 31 ms  local best: candidate #56718  cost=36662514.50
[Worker-1] Chunk #576  [57600, 57700)  100 candidates
[Worker-1] Chunk #576 done in 1 ms  local best: candidate #57637  cost=37320557.17
[Worker-1] Chunk #580  [58000, 58100)  100 candidates
[Worker-1] Chunk #580 done in 20 ms  local best: candidate #58082  cost=37282358.12
[Worker-1] Chunk #587  [58700, 58800)  100 candidates
[Worker-1] Chunk #587 done in 5 ms  local best: candidate #58742  cost=36557258.17
[Worker-1] Chunk #588  [58800, 58900)  100 candidates
[Worker-1] Chunk #588 done in 1 ms  local best: candidate #58859  cost=36585193.40
[Worker-1] Chunk #589  [58900, 59000)  100 candidates
[Worker-1] Chunk #589 done in 31 ms  local best: candidate #58915  cost=36513092.06
[Worker-1] Chunk #598  [59800, 59900)  100 candidates
[Worker-1] Chunk #598 done in 1 ms  local best: candidate #59821  cost=36831488.08
[Worker-1] Chunk #604  [60400, 60500)  100 candidates
[Worker-1] Chunk #604 done in 3 ms  local best: candidate #60442  cost=36600240.29
[Worker-1] Chunk #611  [61100, 61200)  100 candidates
[Worker-1] Chunk #611 done in 23 ms  local best: candidate #61164  cost=36999724.14
[Worker-1] Chunk #619  [61900, 62000)  100 candidates
[Worker-1] Chunk #619 done in 14 ms  local best: candidate #61966  cost=36682508.01
[Worker-1] Chunk #624  [62400, 62500)  100 candidates
[Worker-1] Chunk #624 done in 3 ms  local best: candidate #62422  cost=37137212.14
[Worker-1] Chunk #627  [62700, 62800)  100 candidates
[Worker-1] Chunk #627 done in 34 ms  local best: candidate #62702  cost=36810491.09
[Worker-1] Chunk #635  [63500, 63600)  100 candidates
[Worker-1] Chunk #635 done in 34 ms  local best: candidate #63556  cost=36544614.00
[Worker-1] Chunk #647  [64700, 64800)  100 candidates
[Worker-1] Chunk #647 done in 2 ms  local best: candidate #64783  cost=37008526.65
[Worker-1] Chunk #649  [64900, 65000)  100 candidates
[Worker-1] Chunk #649 done in 2 ms  local best: candidate #64935  cost=36725421.68
[Worker-1] Chunk #652  [65200, 65300)  100 candidates
[Worker-1] Chunk #652 done in 3 ms  local best: candidate #65244  cost=37258551.34
[Worker-1] Chunk #654  [65400, 65500)  100 candidates
[Worker-1] Chunk #654 done in 20 ms  local best: candidate #65416  cost=37043254.66
[Worker-1] Chunk #664  [66400, 66500)  100 candidates
[Worker-1] Chunk #664 done in 1 ms  local best: candidate #66456  cost=37341961.85
[Worker-1] Chunk #666  [66600, 66700)  100 candidates
[Worker-1] Chunk #666 done in 19 ms  local best: candidate #66652  cost=37126228.51
[Worker-1] Chunk #673  [67300, 67400)  100 candidates
[Worker-1] Chunk #673 done in 2 ms  local best: candidate #67339  cost=36839036.38
[Worker-1] Chunk #674  [67400, 67500)  100 candidates
[Worker-1] Chunk #674 done in 22 ms  local best: candidate #67465  cost=37147479.09
[Worker-1] Chunk #683  [68300, 68400)  100 candidates
[Worker-1] Chunk #683 done in 2 ms  local best: candidate #68347  cost=36670937.63
[Worker-1] Chunk #685  [68500, 68600)  100 candidates
[Worker-1] Chunk #685 done in 28 ms  local best: candidate #68540  cost=36938201.37
[Worker-1] Chunk #697  [69700, 69800)  100 candidates
[Worker-1] Chunk #697 done in 2 ms  local best: candidate #69709  cost=36394654.94
[Worker-1] Chunk #699  [69900, 70000)  100 candidates
[Worker-1] Chunk #699 done in 26 ms  local best: candidate #69973  cost=36562210.73
[Worker-1] Chunk #706  [70600, 70700)  100 candidates
[Worker-1] Chunk #706 done in 3 ms  local best: candidate #70619  cost=37217266.12
[Worker-1] Chunk #714  [71400, 71500)  100 candidates
[Worker-1] Chunk #714 done in 46 ms  local best: candidate #71469  cost=37191038.54
[Worker-1] Chunk #729  [72900, 73000)  100 candidates
[Worker-1] Chunk #729 done in 13 ms  local best: candidate #72922  cost=37159282.72
[Worker-1] Chunk #743  [74300, 74400)  100 candidates
[Worker-1] Chunk #743 done in 14 ms  local best: candidate #74342  cost=37524255.25
[Worker-1] Chunk #751  [75100, 75200)  100 candidates
[Worker-1] Chunk #751 done in 2 ms  local best: candidate #75126  cost=36843356.79
[Worker-1] Chunk #762  [76200, 76300)  100 candidates
[Worker-1] Chunk #762 done in 14 ms  local best: candidate #76243  cost=36603315.60
[Worker-1] Chunk #777  [77700, 77800)  100 candidates
[Worker-1] Chunk #777 done in 10 ms  local best: candidate #77767  cost=36569770.52
[Worker-1] Chunk #792  [79200, 79300)  100 candidates
[Worker-1] Chunk #792 done in 0 ms  local best: candidate #79243  cost=36498904.92
[Worker-1] Chunk #803  [80300, 80400)  100 candidates
[Worker-1] Chunk #803 done in 11 ms  local best: candidate #80364  cost=37384151.25
[Worker-1] Chunk #815  [81500, 81600)  100 candidates
[Worker-1] Chunk #815 done in 2 ms  local best: candidate #81594  cost=37040243.36
[Worker-1] Chunk #829  [82900, 83000)  100 candidates
[Worker-1] Chunk #829 done in 11 ms  local best: candidate #82961  cost=36488557.98
[Worker-1] Chunk #842  [84200, 84300)  100 candidates
[Worker-1] Chunk #842 done in 2 ms  local best: candidate #84212  cost=36992168.84
[Worker-1] Chunk #850  [85000, 85100)  100 candidates
[Worker-1] Chunk #850 done in 16 ms  local best: candidate #85026  cost=37058525.41
[Worker-1] Chunk #862  [86200, 86300)  100 candidates
[Worker-1] Chunk #862 done in 3 ms  local best: candidate #86294  cost=36699223.20
[Worker-1] Chunk #869  [86900, 87000)  100 candidates
[Worker-1] Chunk #869 done in 3 ms  local best: candidate #86907  cost=36812075.69
[Worker-1] Chunk #880  [88000, 88100)  100 candidates
[Worker-1] Chunk #880 done in 19 ms  local best: candidate #88001  cost=37217453.91
[Worker-1] Chunk #890  [89000, 89100)  100 candidates
[Worker-1] Chunk #890 done in 2 ms  local best: candidate #89064  cost=37131299.95
[Worker-1] Chunk #892  [89200, 89300)  100 candidates
[Worker-1] Chunk #892 done in 24 ms  local best: candidate #89266  cost=36851151.65
[Worker-1] Chunk #902  [90200, 90300)  100 candidates
[Worker-1] Chunk #902 done in 4 ms  local best: candidate #90249  cost=36385235.97
[Worker-1] Chunk #904  [90400, 90500)  100 candidates
[Worker-1] Chunk #904 done in 19 ms  local best: candidate #90417  cost=37227338.67
[Worker-1] Chunk #913  [91300, 91400)  100 candidates
[Worker-1] Chunk #913 done in 3 ms  local best: candidate #91359  cost=36675816.53
[Worker-1] Chunk #914  [91400, 91500)  100 candidates
[Worker-1] Chunk #914 done in 5 ms  local best: candidate #91400  cost=36912491.82
[Worker-1] Chunk #918  [91800, 91900)  100 candidates
[Worker-1] Chunk #918 done in 3 ms  local best: candidate #91891  cost=36764592.57
[Worker-1] Chunk #920  [92000, 92100)  100 candidates
[Worker-1] Chunk #920 done in 2 ms  local best: candidate #92087  cost=37428555.49
[Worker-1] Chunk #922  [92200, 92300)  100 candidates
[Worker-1] Chunk #922 done in 20 ms  local best: candidate #92237  cost=36428330.86
[Worker-1] Chunk #931  [93100, 93200)  100 candidates
[Worker-1] Chunk #931 done in 6 ms  local best: candidate #93146  cost=37057005.86
[Worker-1] Chunk #935  [93500, 93600)  100 candidates
[Worker-1] Chunk #935 done in 11 ms  local best: candidate #93560  cost=37132469.42
[Worker-1] Chunk #940  [94000, 94100)  100 candidates
[Worker-1] Chunk #940 done in 14 ms  local best: candidate #94027  cost=36332898.98
[Worker-1] Chunk #948  [94800, 94900)  100 candidates
[Worker-1] Chunk #948 done in 11 ms  local best: candidate #94893  cost=36102686.38
[Worker-1] Chunk #954  [95400, 95500)  100 candidates
[Worker-1] Chunk #954 done in 14 ms  local best: candidate #95427  cost=37144553.24
[Worker-1] Chunk #962  [96200, 96300)  100 candidates
[Worker-1] Chunk #962 done in 28 ms  local best: candidate #96291  cost=36399932.35
[Worker-1] Chunk #971  [97100, 97200)  100 candidates
[Worker-1] Chunk #971 done in 13 ms  local best: candidate #97177  cost=37166851.20
[Worker-1] Chunk #980  [98000, 98100)  100 candidates
[Worker-1] Chunk #980 done in 17 ms  local best: candidate #98031  cost=36850375.48
[Worker-1] Chunk #988  [98800, 98900)  100 candidates
[Worker-1] Chunk #988 done in 7 ms  local best: candidate #98802  cost=37224364.47
[Worker-1] Chunk #994  [99400, 99500)  100 candidates
[Worker-1] Chunk #994 done in 30 ms  local best: candidate #99412  cost=36967505.64
[Worker-1] Chunk #1007  [100700, 100800)  100 candidates
[Worker-1] Chunk #1007 done in 10 ms  local best: candidate #100777  cost=36638916.44
[Worker-1] Chunk #1014  [101400, 101500)  100 candidates
[Worker-1] Chunk #1014 done in 10 ms  local best: candidate #101410  cost=35982210.80
[Worker-1] Chunk #1021  [102100, 102200)  100 candidates
[Worker-1] Chunk #1021 done in 9 ms  local best: candidate #102126  cost=36383744.92
[Worker-1] Chunk #1027  [102700, 102800)  100 candidates
[Worker-1] Chunk #1027 done in 10 ms  local best: candidate #102728  cost=36718131.09
[Worker-1] Chunk #1033  [103300, 103400)  100 candidates
[Worker-1] Chunk #1033 done in 23 ms  local best: candidate #103301  cost=36757678.85
[Worker-1] Chunk #1043  [104300, 104400)  100 candidates
[Worker-1] Chunk #1043 done in 5 ms  local best: candidate #104313  cost=36620587.09
[Worker-1] Chunk #1048  [104800, 104900)  100 candidates
[Worker-1] Chunk #1048 done in 13 ms  local best: candidate #104856  cost=37414981.49
[Worker-1] Chunk #1058  [105800, 105900)  100 candidates
[Worker-1] Chunk #1058 done in 14 ms  local best: candidate #105832  cost=37117861.92
[Worker-1] Chunk #1066  [106600, 106700)  100 candidates
[Worker-1] Chunk #1066 done in 11 ms  local best: candidate #106695  cost=37533842.87
[Worker-1] Chunk #1074  [107400, 107500)  100 candidates
[Worker-1] Chunk #1074 done in 33 ms  local best: candidate #107451  cost=36655520.27
[Worker-1] Chunk #1089  [108900, 109000)  100 candidates
[Worker-1] Chunk #1089 done in 7 ms  local best: candidate #108904  cost=37368034.20
[Worker-1] Chunk #1092  [109200, 109300)  100 candidates
[Worker-1] Chunk #1092 done in 4 ms  local best: candidate #109243  cost=36648204.22
[Worker-1] Chunk #1094  [109400, 109500)  100 candidates
[Worker-1] Chunk #1094 done in 13 ms  local best: candidate #109486  cost=37068022.29
[Worker-1] Chunk #1103  [110300, 110400)  100 candidates
[Worker-1] Chunk #1103 done in 4 ms  local best: candidate #110336  cost=36674182.19
[Worker-1] Chunk #1104  [110400, 110500)  100 candidates
[Worker-1] Chunk #1104 done in 3 ms  local best: candidate #110429  cost=36852704.24
[Worker-1] Chunk #1107  [110700, 110800)  100 candidates
[Worker-1] Chunk #1107 done in 2 ms  local best: candidate #110722  cost=37148234.09
[Worker-1] Chunk #1110  [111000, 111100)  100 candidates
[Worker-1] Chunk #1110 done in 18 ms  local best: candidate #111077  cost=36948490.49
[Worker-1] Chunk #1122  [112200, 112300)  100 candidates
[Worker-1] Chunk #1122 done in 6 ms  local best: candidate #112288  cost=36936289.59
[Worker-1] Chunk #1123  [112300, 112400)  100 candidates
[Worker-1] Chunk #1123 done in 12 ms  local best: candidate #112384  cost=37044870.42
[Worker-1] Chunk #1131  [113100, 113200)  100 candidates
[Worker-1] Chunk #1131 done in 10 ms  local best: candidate #113121  cost=36937749.30
[Worker-1] Chunk #1138  [113800, 113900)  100 candidates
[Worker-1] Chunk #1138 done in 6 ms  local best: candidate #113861  cost=37287407.89
[Worker-1] Chunk #1142  [114200, 114300)  100 candidates
[Worker-1] Chunk #1142 done in 6 ms  local best: candidate #114280  cost=36820521.20
[Worker-1] Chunk #1148  [114800, 114900)  100 candidates
[Worker-1] Chunk #1148 done in 25 ms  local best: candidate #114864  cost=37245680.88
[Worker-1] Chunk #1152  [115200, 115300)  100 candidates
[Worker-1] Chunk #1152 done in 27 ms  local best: candidate #115268  cost=37242946.94
[Worker-1] Chunk #1161  [116100, 116200)  100 candidates
[Worker-1] Chunk #1161 done in 15 ms  local best: candidate #116105  cost=37348280.24
[Worker-1] Chunk #1170  [117000, 117100)  100 candidates
[Worker-1] Chunk #1170 done in 8 ms  local best: candidate #117049  cost=36970684.27
[Worker-1] Chunk #1172  [117200, 117300)  100 candidates
[Worker-1] Chunk #1172 done in 3 ms  local best: candidate #117204  cost=37052986.75
