[Worker-5] ?????? PDC Grid Management — WORKER NODE ??????
[Worker-5] Using 4 threads  connecting to localhost:9090
[Worker-5] Chunk #411 done in 2 ms  local best: candidate #41147  cost=37056044.08
[Worker-5] Chunk #415  [41500, 41600)  100 candidates
[Worker-5] Chunk #415 done in 3 ms  local best: candidate #41578  cost=37230375.67
[Worker-5] Chunk #421  [42100, 42200)  100 candidates
[Worker-5] Chunk #421 done in 1 ms  local best: candidate #42173  cost=36732679.45
[Worker-5] Chunk #426  [42600, 42700)  100 candidates
[Worker-5] Chunk #426 done in 2 ms  local best: candidate #42601  cost=36663222.58
[Worker-5] Chunk #431  [43100, 43200)  100 candidates
[Worker-5] Chunk #431 done in 2 ms  local best: candidate #43196  cost=36879454.86
[Worker-5] Chunk #434  [43400, 43500)  100 candidates
[Worker-5] Chunk #434 done in 1 ms  local best: candidate #43496  cost=37195237.69
[Worker-5] Chunk #439  [43900, 44000)  100 candidates
[Worker-5] Chunk #439 done in 2 ms  local best: candidate #43915  cost=37131614.51
[Worker-5] Chunk #444  [44400, 44500)  100 candidates
[Worker-5] Chunk #444 done in 2 ms  local best: candidate #44466  cost=36802966.27
[Worker-5] Chunk #450  [45000, 45100)  100 candidates
[Worker-5] Chunk #450 done in 1 ms  local best: candidate #45030  cost=36667333.85
[Worker-5] Chunk #455  [45500, 45600)  100 candidates
[Worker-5] Chunk #455 done in 2 ms  local best: candidate #45548  cost=36473060.22
[Worker-5] Chunk #460  [46000, 46100)  100 candidates
[Worker-5] Chunk #460 done in 3 ms  local best: candidate #46094  cost=36732220.06
[Worker-5] Chunk #464  [46400, 46500)  100 candidates
[Worker-5] Chunk #464 done in 3 ms  local best: candidate #46439  cost=37180460.96
[Worker-5] Chunk #470  [47000, 47100)  100 candidates
[Worker-5] Chunk #470 done in 1 ms  local best: candidate #47065  cost=37010479.75
[Worker-5] Chunk #475  [47500, 47600)  100 candidates
[Worker-5] Chunk #475 done in 1 ms  local best: candidate #47583  cost=37478494.79
[Worker-5] Chunk #480  [48000, 48100)  100 candidates
[Worker-5] Chunk #480 done in 1 ms  local best: candidate #48022  cost=36735705.67
[Worker-5] Chunk #485  [48500, 48600)  100 candidates
[Worker-5] Chunk #485 done in 2 ms  local best: candidate #48570  cost=36832237.38
[Worker-5] Chunk #490  [49000, 49100)  100 candidates
[Worker-5] Chunk #490 done in 1 ms  local best: candidate #49037  cost=36894367.02
[Worker-5] Chunk #495  [49500, 49600)  100 candidates
[Worker-5] Chunk #495 done in 2 ms  local best: candidate #49501  cost=37364569.35
[Worker-5] Chunk #500  [50000, 50100)  100 candidates
[Worker-5] Chunk #500 done in 2 ms  local best: candidate #50062  cost=36906659.67
[Worker-5] Chunk #504  [50400, 50500)  100 candidates
[Worker-5] Chunk #504 done in 1 ms  local best: candidate #50416  cost=36459755.43
[Worker-5] Chunk #509  [50900, 51000)  100 candidates
[Worker-5] Chunk #509 done in 2 ms  local best: candidate #50969  cost=36574728.48
[Worker-5] Chunk #514  [51400, 51500)  100 candidates
[Worker-5] Chunk #514 done in 2 ms  local best: candidate #51420  cost=37043774.18
[Worker-5] Chunk #519  [51900, 52000)  100 candidates
[Worker-5] Chunk #519 done in 1 ms  local best: candidate #51945  cost=37091944.32
[Worker-5] Chunk #524  [52400, 52500)  100 candidates
[Worker-5] Chunk #524 done in 1 ms  local best: candidate #52497  cost=36612844.50
[Worker-5] Chunk #529  [52900, 53000)  100 candidates
[Worker-5] Chunk #529 done in 1 ms  local best: candidate #52995  cost=36623768.19
[Worker-5] Chunk #534  [53400, 53500)  100 candidates
[Worker-5] Chunk #534 done in 2 ms  local best: candidate #53421  cost=37614504.62
[Worker-5] Chunk #539  [53900, 54000)  100 candidates
[Worker-5] Chunk #539 done in 3 ms  local best: candidate #53995  cost=37130254.45
[Worker-5] Chunk #543  [54300, 54400)  100 candidates
[Worker-5] Chunk #543 done in 2 ms  local best: candidate #54315  cost=37637631.62
[Worker-5] Chunk #548  [54800, 54900)  100 candidates
[Worker-5] Chunk #548 done in 4 ms  local best: candidate #54870  cost=36639150.36
[Worker-5] Chunk #553  [55300, 55400)  100 candidates
[Worker-5] Chunk #553 done in 4 ms  local best: candidate #55399  cost=36703664.08
[Worker-5] Chunk #557  [55700, 55800)  100 candidates
[Worker-5] Chunk #557 done in 2 ms  local best: candidate #55793  cost=36767048.59
[Worker-5] Chunk #563  [56300, 56400)  100 candidates
[Worker-5] Chunk #563 done in 2 ms  local best: candidate #56307  cost=36508684.76
[Worker-5] Chunk #567  [56700, 56800)  100 candidates
[Worker-5] Chunk #567 done in 2 ms  local best: candidate #56718  cost=36662514.50
[Worker-5] Chunk #572  [57200, 57300)  100 candidates
[Worker-5] Chunk #572 done in 1 ms  local best: candidate #57269  cost=36856591.78
[Worker-5] Chunk #576  [57600, 57700)  100 candidates
[Worker-5] Chunk #576 done in 1 ms  local best: candidate #57637  cost=37320557.17
[Worker-5] Chunk #581  [58100, 58200)  100 candidates
[Worker-5] Chunk #581 done in 1 ms  local best: candidate #58140  cost=37057212.11
[Worker-5] Chunk #586  [58600, 58700)  100 candidates
[Worker-5] Chunk #586 done in 1 ms  local best: candidate #58610  cost=36504215.75
[Worker-5] Chunk #591  [59100, 59200)  100 candidates
[Worker-5] Chunk #591 done in 1 ms  local best: candidate #59195  cost=36914103.93
[Worker-5] Chunk #596  [59600, 59700)  100 candidates
[Worker-5] Chunk #596 done in 1 ms  local best: candidate #59627  cost=36916684.41
[Worker-5] Chunk #601  [60100, 60200)  100 candidates
[Worker-5] Chunk #601 done in 2 ms  local best: candidate #60133  cost=37355321.35
[Worker-5] Chunk #606  [60600, 60700)  100 candidates
[Worker-5] Chunk #606 done in 4 ms  local best: candidate #60698  cost=36971011.14
[Worker-5] Chunk #611  [61100, 61200)  100 candidates
[Worker-5] Chunk #611 done in 2 ms  local best: candidate #61164  cost=36999724.14
[Worker-5] Chunk #616  [61600, 61700)  100 candidates
[Worker-5] Chunk #616 done in 1 ms  local best: candidate #61608  cost=36916470.94
[Worker-5] Chunk #621  [62100, 62200)  100 candidates
[Worker-5] Chunk #621 done in 1 ms  local best: candidate #62152  cost=37225907.98
[Worker-5] Chunk #626  [62600, 62700)  100 candidates
[Worker-5] Chunk #626 done in 1 ms  local best: candidate #62663  cost=37422390.05
[Worker-5] Chunk #631  [63100, 63200)  100 candidates
[Worker-5] Chunk #631 done in 2 ms  local best: candidate #63114  cost=36765102.16
[Worker-5] Chunk #636  [63600, 63700)  100 candidates
[Worker-5] Chunk #636 done in 1 ms  local best: candidate #63615  cost=36574802.14
[Worker-5] Chunk #641  [64100, 64200)  100 candidates
[Worker-5] Chunk #641 done in 2 ms  local best: candidate #64108  cost=36820168.34
[Worker-5] Chunk #646  [64600, 64700)  100 candidates
[Worker-5] Chunk #646 done in 2 ms  local best: candidate #64660  cost=36419931.25
[Worker-5] Chunk #651  [65100, 65200)  100 candidates
[Worker-5] Chunk #651 done in 1 ms  local best: candidate #65150  cost=37342477.21
[Worker-5] Chunk #656  [65600, 65700)  100 candidates
[Worker-5] Chunk #656 done in 1 ms  local best: candidate #65659  cost=37094334.92
[Worker-5] Chunk #661  [66100, 66200)  100 candidates
[Worker-5] Chunk #661 done in 1 ms  local best: candidate #66154  cost=37044820.33
[Worker-5] Chunk #666  [66600, 66700)  100 candidates
[Worker-5] Chunk #666 done in 1 ms  local best: candidate #66652  cost=37126228.51
[Worker-5] Chunk #671  [67100, 67200)  100 candidates
[Worker-5] Chunk #671 done in 2 ms  local best: candidate #67163  cost=36650427.94
[Worker-5] Chunk #676  [67600, 67700)  100 candidates
[Worker-5] Chunk #676 done in 2 ms  local best: candidate #67637  cost=36846894.23
[Worker-5] Chunk #681  [68100, 68200)  100 candidates
[Worker-5] Chunk #681 done in 2 ms  local best: candidate #68102  cost=36548241.62
[Worker-5] Chunk #686  [68600, 68700)  100 candidates
[Worker-5] Chunk #686 done in 1 ms  local best: candidate #68665  cost=36467393.42
[Worker-5] Chunk #691  [69100, 69200)  100 candidates
[Worker-5] Chunk #691 done in 1 ms  local best: candidate #69100  cost=37008779.50
[Worker-5] Chunk #696  [69600, 69700)  100 candidates
[Worker-5] Chunk #696 done in 1 ms  local best: candidate #69645  cost=37410739.40
[Worker-5] Chunk #701  [70100, 70200)  100 candidates
[Worker-5] Chunk #701 done in 2 ms  local best: candidate #70199  cost=36796199.74
[Worker-5] Chunk #705  [70500, 70600)  100 candidates
[Worker-5] Chunk #705 done in 1 ms  local best: candidate #70570  cost=37301537.02
[Worker-5] Chunk #710  [71000, 71100)  100 candidates
[Worker-5] Chunk #710 done in 2 ms  local best: candidate #71007  cost=37282052.81
[Worker-5] Chunk #715  [71500, 71600)  100 candidates
[Worker-5] Chunk #715 done in 1 ms  local best: candidate #71535  cost=36918581.50
[Worker-5] Chunk #720  [72000, 72100)  100 candidates
[Worker-5] Chunk #720 done in 1 ms  local best: candidate #72091  cost=37512321.09
[Worker-5] Chunk #725  [72500, 72600)  100 candidates
[Worker-5] Chunk #725 done in 1 ms  local best: candidate #72598  cost=37702097.97
[Worker-5] Chunk #730  [73000, 73100)  100 candidates
[Worker-5] Chunk #730 done in 2 ms  local best: candidate #73019  cost=37181424.26
[Worker-5] Chunk #735  [73500, 73600)  100 candidates
[Worker-5] Chunk #735 done in 2 ms  local best: candidate #73582  cost=37003264.47
[Worker-5] Chunk #740  [74000, 74100)  100 candidates
[Worker-5] Chunk #740 done in 1 ms  local best: candidate #74061  cost=37602331.38
[Worker-5] Chunk #745  [74500, 74600)  100 candidates
[Worker-5] Chunk #745 done in 2 ms  local best: candidate #74586  cost=37147364.99
[Worker-5] Chunk #750  [75000, 75100)  100 candidates
[Worker-5] Chunk #750 done in 1 ms  local best: candidate #75020  cost=37368343.66
[Worker-5] Chunk #755  [75500, 75600)  100 candidates
[Worker-5] Chunk #755 done in 1 ms  local best: candidate #75553  cost=36299405.79
[Worker-5] Chunk #760  [76000, 76100)  100 candidates
[Worker-5] Chunk #760 done in 2 ms  local best: candidate #76000  cost=37264835.08
[Worker-5] Chunk #765  [76500, 76600)  100 candidates
[Worker-5] Chunk #765 done in 1 ms  local best: candidate #76553  cost=36829227.40
[Worker-5] Chunk #770  [77000, 77100)  100 candidates
[Worker-5] Chunk #770 done in 2 ms  local best: candidate #77090  cost=36671827.55
[Worker-5] Chunk #775  [77500, 77600)  100 candidates
[Worker-5] Chunk #775 done in 1 ms  local best: candidate #77568  cost=36296635.52
[Worker-5] Chunk #780  [78000, 78100)  100 candidates
[Worker-5] Chunk #780 done in 1 ms  local best: candidate #78040  cost=37519347.08
[Worker-5] Chunk #785  [78500, 78600)  100 candidates
[Worker-5] Chunk #785 done in 1 ms  local best: candidate #78520  cost=36737058.19
[Worker-5] Chunk #790  [79000, 79100)  100 candidates
[Worker-5] Chunk #790 done in 2 ms  local best: candidate #79011  cost=37075773.83
[Worker-5] Chunk #795  [79500, 79600)  100 candidates
[Worker-5] Chunk #795 done in 1 ms  local best: candidate #79510  cost=37538643.41
[Worker-5] Chunk #800  [80000, 80100)  100 candidates
[Worker-5] Chunk #800 done in 1 ms  local best: candidate #80088  cost=36854231.81
[Worker-5] Chunk #805  [80500, 80600)  100 candidates
[Worker-5] Chunk #805 done in 1 ms  local best: candidate #80513  cost=36963819.90
[Worker-5] Chunk #809  [80900, 81000)  100 candidates
[Worker-5] Chunk #809 done in 2 ms  local best: candidate #80972  cost=36610679.33
[Worker-5] Chunk #815  [81500, 81600)  100 candidates
[Worker-5] Chunk #815 done in 2 ms  local best: candidate #81594  cost=37040243.36
[Worker-5] Chunk #820  [82000, 82100)  100 candidates
[Worker-5] Chunk #820 done in 2 ms  local best: candidate #82035  cost=37334370.48
[Worker-5] Chunk #824  [82400, 82500)  100 candidates
[Worker-5] Chunk #824 done in 1 ms  local best: candidate #82493  cost=37008749.06
[Worker-5] Chunk #829  [82900, 83000)  100 candidates
[Worker-5] Chunk #829 done in 1 ms  local best: candidate #82961  cost=36488557.98
[Worker-5] Chunk #834  [83400, 83500)  100 candidates
[Worker-5] Chunk #834 done in 1 ms  local best: candidate #83477  cost=37118198.52
[Worker-5] Chunk #839  [83900, 84000)  100 candidates
[Worker-5] Chunk #839 done in 1 ms  local best: candidate #83961  cost=37009174.37
[Worker-5] Chunk #844  [84400, 84500)  100 candidates
[Worker-5] Chunk #844 done in 1 ms  local best: candidate #84460  cost=36966851.24
[Worker-5] Chunk #849  [84900, 85000)  100 candidates
[Worker-5] Chunk #849 done in 2 ms  local best: candidate #84990  cost=37025721.28
[Worker-5] Chunk #854  [85400, 85500)  100 candidates
[Worker-5] Chunk #854 done in 1 ms  local best: candidate #85497  cost=37317657.55
[Worker-5] Chunk #860  [86000, 86100)  100 candidates
[Worker-5] Chunk #860 done in 1 ms  local best: candidate #86050  cost=37168386.07
[Worker-5] Chunk #865  [86500, 86600)  100 candidates
[Worker-5] Chunk #865 done in 1 ms  local best: candidate #86540  cost=36082998.61
[Worker-5] Chunk #871  [87100, 87200)  100 candidates
[Worker-5] Chunk #871 done in 1 ms  local best: candidate #87186  cost=37196399.60
[Worker-5] Chunk #876  [87600, 87700)  100 candidates
[Worker-5] Chunk #876 done in 1 ms  local best: candidate #87657  cost=37382198.58
[Worker-5] Chunk #881  [88100, 88200)  100 candidates
[Worker-5] Chunk #881 done in 1 ms  local best: candidate #88157  cost=37117906.94
[Worker-5] Chunk #886  [88600, 88700)  100 candidates
[Worker-5] Chunk #886 done in 1 ms  local best: candidate #88600  cost=36919692.49
[Worker-5] Chunk #891  [89100, 89200)  100 candidates
[Worker-5] Chunk #891 done in 1 ms  local best: candidate #89153  cost=37027870.85
[Worker-5] Chunk #896  [89600, 89700)  100 candidates
[Worker-5] Chunk #896 done in 1 ms  local best: candidate #89615  cost=37169932.03
[Worker-5] Chunk #901  [90100, 90200)  100 candidates
[Worker-5] Chunk #901 done in 2 ms  local best: candidate #90193  cost=36364573.82
[Worker-5] Chunk #905  [90500, 90600)  100 candidates
[Worker-5] Chunk #905 done in 2 ms  local best: candidate #90579  cost=36872489.28
[Worker-5] Chunk #910  [91000, 91100)  100 candidates
[Worker-5] Chunk #910 done in 2 ms  local best: candidate #91076  cost=37174827.50
[Worker-5] Chunk #915  [91500, 91600)  100 candidates
[Worker-5] Chunk #915 done in 1 ms  local best: candidate #91589  cost=36960057.12
[Worker-5] Chunk #921  [92100, 92200)  100 candidates
[Worker-5] Chunk #921 done in 1 ms  local best: candidate #92124  cost=37106539.68
[Worker-5] Chunk #926  [92600, 92700)  100 candidates
[Worker-5] Chunk #926 done in 1 ms  local best: candidate #92660  cost=36999323.06
[Worker-5] Chunk #931  [93100, 93200)  100 candidates
[Worker-5] Chunk #931 done in 1 ms  local best: candidate #93146  cost=37057005.86
[Worker-5] Chunk #936  [93600, 93700)  100 candidates
[Worker-5] Chunk #936 done in 1 ms  local best: candidate #93696  cost=36870061.26
[Worker-5] Chunk #942  [94200, 94300)  100 candidates
[Worker-5] Chunk #942 done in 2 ms  local best: candidate #94216  cost=36520179.86
[Worker-5] Chunk #946  [94600, 94700)  100 candidates
[Worker-5] Chunk #946 done in 2 ms  local best: candidate #94628  cost=36777411.39
[Worker-5] Chunk #951  [95100, 95200)  100 candidates
[Worker-5] Chunk #951 done in 1 ms  local best: candidate #95120  cost=36946791.78
[Worker-5] Chunk #956  [95600, 95700)  100 candidates
[Worker-5] Chunk #956 done in 1 ms  local best: candidate #95657  cost=37071517.82
[Worker-5] Chunk #960  [96000, 96100)  100 candidates
[Worker-5] Chunk #960 done in 2 ms  local best: candidate #96042  cost=37206502.92
[Worker-5] Chunk #966  [96600, 96700)  100 candidates
[Worker-5] Chunk #966 done in 2 ms  local best: candidate #96620  cost=37519105.36
[Worker-5] Chunk #971  [97100, 97200)  100 candidates
[Worker-5] Chunk #971 done in 1 ms  local best: candidate #97177  cost=37166851.20
[Worker-5] Chunk #975  [97500, 97600)  100 candidates
[Worker-5] Chunk #975 done in 1 ms  local best: candidate #97551  cost=36768689.32
[Worker-5] Chunk #980  [98000, 98100)  100 candidates
