[Worker-2] ?????? PDC Grid Management — WORKER NODE ??????
[Worker-2] Using 18 threads  connecting to localhost:9090
[Worker-2] Chunk #29 done in 4 ms  local best: candidate #2993  cost=36785048.69
[Worker-2] Chunk #31  [3100, 3200)  100 candidates
[Worker-2] Chunk #31 done in 9 ms  local best: candidate #3126  cost=37108471.86
[Worker-2] Chunk #33  [3300, 3400)  100 candidates
[Worker-2] Chunk #33 done in 5 ms  local best: candidate #3382  cost=37073325.06
[Worker-2] Chunk #34  [3400, 3500)  100 candidates
[Worker-2] Chunk #34 done in 55 ms  local best: candidate #3468  cost=36693454.56
[Worker-2] Chunk #45  [4500, 4600)  100 candidates
[Worker-2] Chunk #45 done in 3 ms  local best: candidate #4569  cost=36644912.12
[Worker-2] Chunk #46  [4600, 4700)  100 candidates
[Worker-2] Chunk #46 done in 5 ms  local best: candidate #4681  cost=37262643.96
[Worker-2] Chunk #47  [4700, 4800)  100 candidates
[Worker-2] Chunk #47 done in 1 ms  local best: candidate #4789  cost=37084905.96
[Worker-2] Chunk #50  [5000, 5100)  100 candidates
[Worker-2] Chunk #50 done in 109 ms  local best: candidate #5090  cost=36659986.74
[Worker-2] Chunk #77  [7700, 7800)  100 candidates
[Worker-2] Chunk #77 done in 4 ms  local best: candidate #7729  cost=36643157.52
[Worker-2] Chunk #80  [8000, 8100)  100 candidates
[Worker-2] Chunk #80 done in 30 ms  local best: candidate #8045  cost=37007375.21
[Worker-2] Chunk #87  [8700, 8800)  100 candidates
[Worker-2] Chunk #87 done in 6 ms  local best: candidate #8742  cost=37062473.39
[Worker-2] Chunk #89  [8900, 9000)  100 candidates
[Worker-2] Chunk #89 done in 25 ms  local best: candidate #8942  cost=36807243.63
[Worker-2] Chunk #95  [9500, 9600)  100 candidates
[Worker-2] Chunk #95 done in 3 ms  local best: candidate #9507  cost=37072468.78
[Worker-2] Chunk #99  [9900, 10000)  100 candidates
[Worker-2] Chunk #99 done in 3 ms  local best: candidate #9958  cost=37376235.85
[Worker-2] Chunk #100  [10000, 10100)  100 candidates
[Worker-2] Chunk #100 done in 1 ms  local best: candidate #10072  cost=36916484.49
[Worker-2] Chunk #105  [10500, 10600)  100 candidates
[Worker-2] Chunk #105 done in 30 ms  local best: candidate #10544  cost=36740755.83
[Worker-2] Chunk #112  [11200, 11300)  100 candidates
[Worker-2] Chunk #112 done in 1 ms  local best: candidate #11227  cost=37156170.50
[Worker-2] Chunk #114  [11400, 11500)  100 candidates
[Worker-2] Chunk #114 done in 5 ms  local best: candidate #11440  cost=36794229.67
[Worker-2] Chunk #116  [11600, 11700)  100 candidates
[Worker-2] Chunk #116 done in 2 ms  local best: candidate #11647  cost=37548212.20
[Worker-2] Chunk #121  [12100, 12200)  100 candidates
[Worker-2] Chunk #121 done in 4 ms  local best: candidate #12189  cost=36877388.43
[Worker-2] Chunk #127  [12700, 12800)  100 candidates
[Worker-2] Chunk #127 done in 33 ms  local best: candidate #12795  cost=37381452.77
[Worker-2] Chunk #134  [13400, 13500)  100 candidates
[Worker-2] Chunk #134 done in 2 ms  local best: candidate #13409  cost=36265665.19
[Worker-2] Chunk #138  [13800, 13900)  100 candidates
[Worker-2] Chunk #138 done in 23 ms  local best: candidate #13884  cost=36987028.65
[Worker-2] Chunk #143  [14300, 14400)  100 candidates
[Worker-2] Chunk #143 done in 18 ms  local best: candidate #14305  cost=37227988.51
[Worker-2] Chunk #148  [14800, 14900)  100 candidates
[Worker-2] Chunk #148 done in 23 ms  local best: candidate #14864  cost=36591032.15
[Worker-2] Chunk #154  [15400, 15500)  100 candidates
[Worker-2] Chunk #154 done in 18 ms  local best: candidate #15406  cost=36389512.07
[Worker-2] Chunk #159  [15900, 16000)  100 candidates
[Worker-2] Chunk #159 done in 6 ms  local best: candidate #15933  cost=36896211.27
[Worker-2] Chunk #161  [16100, 16200)  100 candidates
[Worker-2] Chunk #161 done in 30 ms  local best: candidate #16147  cost=37358484.72
[Worker-2] Chunk #167  [16700, 16800)  100 candidates
[Worker-2] Chunk #167 done in 1 ms  local best: candidate #16797  cost=36810077.77
[Worker-2] Chunk #168  [16800, 16900)  100 candidates
[Worker-2] Chunk #168 done in 19 ms  local best: candidate #16873  cost=36669056.64
[Worker-2] Chunk #172  [17200, 17300)  100 candidates
[Worker-2] Chunk #172 done in 2 ms  local best: candidate #17258  cost=37434615.82
[Worker-2] Chunk #174  [17400, 17500)  100 candidates
[Worker-2] Chunk #174 done in 32 ms  local best: candidate #17440  cost=37541424.40
[Worker-2] Chunk #181  [18100, 18200)  100 candidates
[Worker-2] Chunk #181 done in 12 ms  local best: candidate #18159  cost=37276069.85
[Worker-2] Chunk #186  [18600, 18700)  100 candidates
[Worker-2] Chunk #186 done in 10 ms  local best: candidate #18609  cost=36559296.89
[Worker-2] Chunk #191  [19100, 19200)  100 candidates
[Worker-2] Chunk #191 done in 15 ms  local best: candidate #19193  cost=36676184.67
[Worker-2] Chunk #199  [19900, 20000)  100 candidates
[Worker-2] Chunk #199 done in 17 ms  local best: candidate #19938  cost=36319745.89
[Worker-2] Chunk #205  [20500, 20600)  100 candidates
[Worker-2] Chunk #205 done in 17 ms  local best: candidate #20504  cost=37037085.67
[Worker-2] Chunk #214  [21400, 21500)  100 candidates
[Worker-2] Chunk #214 done in 4 ms  local best: candidate #21415  cost=37078405.49
[Worker-2] Chunk #216  [21600, 21700)  100 candidates
[Worker-2] Chunk #216 done in 3 ms  local best: candidate #21649  cost=37422952.14
[Worker-2] Chunk #219  [21900, 22000)  100 candidates
[Worker-2] Chunk #219 done in 22 ms  local best: candidate #21992  cost=37292329.28
[Worker-2] Chunk #224  [22400, 22500)  100 candidates
[Worker-2] Chunk #224 done in 14 ms  local best: candidate #22409  cost=36811006.60
[Worker-2] Chunk #230  [23000, 23100)  100 candidates
[Worker-2] Chunk #230 done in 17 ms  local best: candidate #23064  cost=37326213.75
[Worker-2] Chunk #237  [23700, 23800)  100 candidates
[Worker-2] Chunk #237 done in 11 ms  local best: candidate #23798  cost=37053859.45
[Worker-2] Chunk #243  [24300, 24400)  100 candidates
[Worker-2] Chunk #243 done in 11 ms  local best: candidate #24337  cost=36515013.11
[Worker-2] Chunk #249  [24900, 25000)  100 candidates
[Worker-2] Chunk #249 done in 19 ms  local best: candidate #24998  cost=36428404.01
[Worker-2] Chunk #255  [25500, 25600)  100 candidates
[Worker-2] Chunk #255 done in 2 ms  local best: candidate #25545  cost=36664525.37
[Worker-2] Chunk #258  [25800, 25900)  100 candidates
[Worker-2] Chunk #258 done in 1 ms  local best: candidate #25806  cost=36836638.62
[Worker-2] Chunk #260  [26000, 26100)  100 candidates
[Worker-2] Chunk #260 done in 13 ms  local best: candidate #26048  cost=37233951.31
[Worker-2] Chunk #266  [26600, 26700)  100 candidates
[Worker-2] Chunk #266 done in 20 ms  local best: candidate #26612  cost=37057863.73
[Worker-2] Chunk #273  [27300, 27400)  100 candidates
[Worker-2] Chunk #273 done in 45 ms  local best: candidate #27383  cost=36761771.21
[Worker-2] Chunk #286  [28600, 28700)  100 candidates
[Worker-2] Chunk #286 done in 14 ms  local best: candidate #28683  cost=37169642.54
[Worker-2] Chunk #298  [29800, 29900)  100 candidates
[Worker-2] Chunk #298 done in 3 ms  local best: candidate #29880  cost=36695352.30
[Worker-2] Chunk #304  [30400, 30500)  100 candidates
[Worker-2] Chunk #304 done in 19 ms  local best: candidate #30400  cost=36993873.81
[Worker-2] Chunk #317  [31700, 31800)  100 candidates
[Worker-2] Chunk #317 done in 15 ms  local best: candidate #31715  cost=36795148.55
[Worker-2] Chunk #329  [32900, 33000)  100 candidates
[Worker-2] Chunk #329 done in 2 ms  local best: candidate #32910  cost=37468965.37
[Worker-2] Chunk #333  [33300, 33400)  100 candidates
[Worker-2] Chunk #333 done in 24 ms  local best: candidate #33361  cost=37341784.41
[Worker-2] Chunk #344  [34400, 34500)  100 candidates
[Worker-2] Chunk #344 done in 13 ms  local best: candidate #34436  cost=36836032.65
[Worker-2] Chunk #352  [35200, 35300)  100 candidates
[Worker-2] Chunk #352 done in 3 ms  local best: candidate #35232  cost=37040887.51
[Worker-2] Chunk #359  [35900, 36000)  100 candidates
[Worker-2] Chunk #359 done in 20 ms  local best: candidate #35936  cost=37079194.54
[Worker-2] Chunk #366  [36600, 36700)  100 candidates
[Worker-2] Chunk #366 done in 14 ms  local best: candidate #36628  cost=36681722.49
[Worker-2] Chunk #371  [37100, 37200)  100 candidates
[Worker-2] Chunk #371 done in 14 ms  local best: candidate #37147  cost=36848997.51
[Worker-2] Chunk #377  [37700, 37800)  100 candidates
[Worker-2] Chunk #377 done in 15 ms  local best: candidate #37719  cost=36668203.02
[Worker-2] Chunk #381  [38100, 38200)  100 candidates
[Worker-2] Chunk #381 done in 20 ms  local best: candidate #38170  cost=36765339.45
[Worker-2] Chunk #388  [38800, 38900)  100 candidates
[Worker-2] Chunk #388 done in 3 ms  local best: candidate #38841  cost=36283222.67
[Worker-2] Chunk #390  [39000, 39100)  100 candidates
[Worker-2] Chunk #390 done in 3 ms  local best: candidate #39040  cost=37036471.01
[Worker-2] Chunk #392  [39200, 39300)  100 candidates
[Worker-2] Chunk #392 done in 4 ms  local best: candidate #39236  cost=37149068.86
[Worker-2] Chunk #394  [39400, 39500)  100 candidates
[Worker-2] Chunk #394 done in 24 ms  local best: candidate #39419  cost=37146639.75
[Worker-2] Chunk #402  [40200, 40300)  100 candidates
[Worker-2] Chunk #402 done in 3 ms  local best: candidate #40244  cost=37240666.41
[Worker-2] Chunk #407  [40700, 40800)  100 candidates
[Worker-2] Chunk #407 done in 10 ms  local best: candidate #40711  cost=37058450.36
[Worker-2] Chunk #409  [40900, 41000)  100 candidates
[Worker-2] Chunk #409 done in 12 ms  local best: candidate #40912  cost=36492674.63
[Worker-2] Chunk #416  [41600, 41700)  100 candidates
[Worker-2] Chunk #416 done in 15 ms  local best: candidate #41672  cost=36972940.88
[Worker-2] Chunk #419  [41900, 42000)  100 candidates
[Worker-2] Chunk #419 done in 12 ms  local best: candidate #41964  cost=36683163.38
[Worker-2] Chunk #426  [42600, 42700)  100 candidates
[Worker-2] Chunk #426 done in 2 ms  local best: candidate #42601  cost=36663222.58
[Worker-2] Chunk #427  [42700, 42800)  100 candidates
[Worker-2] Chunk #427 done in 29 ms  local best: candidate #42758  cost=36912694.70
[Worker-2] Chunk #434  [43400, 43500)  100 candidates
[Worker-2] Chunk #434 done in 31 ms  local best: candidate #43496  cost=37195237.69
[Worker-2] Chunk #442  [44200, 44300)  100 candidates
[Worker-2] Chunk #442 done in 3 ms  local best: candidate #44278  cost=36955421.17
[Worker-2] Chunk #443  [44300, 44400)  100 candidates
[Worker-2] Chunk #443 done in 86 ms  local best: candidate #44369  cost=37194034.33
[Worker-2] Chunk #463  [46300, 46400)  100 candidates
[Worker-2] Chunk #463 done in 2 ms  local best: candidate #46383  cost=36985198.00
[Worker-2] Chunk #464  [46400, 46500)  100 candidates
[Worker-2] Chunk #464 done in 3 ms  local best: candidate #46439  cost=37180460.96
[Worker-2] Chunk #466  [46600, 46700)  100 candidates
[Worker-2] Chunk #466 done in 2 ms  local best: candidate #46612  cost=36419726.04
[Worker-2] Chunk #469  [46900, 47000)  100 candidates
[Worker-2] Chunk #469 done in 19 ms  local best: candidate #46986  cost=37438494.03
[Worker-2] Chunk #476  [47600, 47700)  100 candidates
[Worker-2] Chunk #476 done in 2 ms  local best: candidate #47664  cost=36643907.40
[Worker-2] Chunk #481  [48100, 48200)  100 candidates
[Worker-2] Chunk #481 done in 27 ms  local best: candidate #48102  cost=37011937.17
[Worker-2] Chunk #497  [49700, 49800)  100 candidates
[Worker-2] Chunk #497 done in 1 ms  local best: candidate #49718  cost=37084891.26
[Worker-2] Chunk #502  [50200, 50300)  100 candidates
[Worker-2] Chunk #502 done in 11 ms  local best: candidate #50228  cost=37065871.20
[Worker-2] Chunk #516  [51600, 51700)  100 candidates
[Worker-2] Chunk #516 done in 19 ms  local best: candidate #51649  cost=37528993.84
[Worker-2] Chunk #531  [53100, 53200)  100 candidates
[Worker-2] Chunk #531 done in 2 ms  local best: candidate #53143  cost=37127957.46
[Worker-2] Chunk #533  [53300, 53400)  100 candidates
[Worker-2] Chunk #533 done in 11 ms  local best: candidate #53348  cost=36767585.35
[Worker-2] Chunk #540  [54000, 54100)  100 candidates
[Worker-2] Chunk #540 done in 5 ms  local best: candidate #54064  cost=37214696.89
[Worker-2] Chunk #542  [54200, 54300)  100 candidates
[Worker-2] Chunk #542 done in 3 ms  local best: candidate #54284  cost=37024158.61
[Worker-2] Chunk #545  [54500, 54600)  100 candidates
[Worker-2] Chunk #545 done in 7 ms  local best: candidate #54562  cost=37008847.09
[Worker-2] Chunk #549  [54900, 55000)  100 candidates
[Worker-2] Chunk #549 done in 13 ms  local best: candidate #54902  cost=36737912.08
[Worker-2] Chunk #554  [55400, 55500)  100 candidates
[Worker-2] Chunk #554 done in 2 ms  local best: candidate #55481  cost=37139817.35
[Worker-2] Chunk #556  [55600, 55700)  100 candidates
[Worker-2] Chunk #556 done in 24 ms  local best: candidate #55620  cost=37267146.86
[Worker-2] Chunk #566  [56600, 56700)  100 candidates
[Worker-2] Chunk #566 done in 10 ms  local best: candidate #56652  cost=37021173.09
[Worker-2] Chunk #569  [56900, 57000)  100 candidates
[Worker-2] Chunk #569 done in 2 ms  local best: candidate #56985  cost=37201095.35
[Worker-2] Chunk #571  [57100, 57200)  100 candidates
[Worker-2] Chunk #571 done in 51 ms  local best: candidate #57170  cost=37508911.17
[Worker-2] Chunk #585  [58500, 58600)  100 candidates
[Worker-2] Chunk #585 done in 27 ms  local best: candidate #58579  cost=36566493.47
[Worker-2] Chunk #594  [59400, 59500)  100 candidates
[Worker-2] Chunk #594 done in 6 ms  local best: candidate #59411  cost=37186298.85
[Worker-2] Chunk #596  [59600, 59700)  100 candidates
[Worker-2] Chunk #596 done in 4 ms  local best: candidate #59627  cost=36916684.41
[Worker-2] Chunk #597  [59700, 59800)  100 candidates
[Worker-2] Chunk #597 done in 1 ms  local best: candidate #59739  cost=37133663.42
[Worker-2] Chunk #600  [60000, 60100)  100 candidates
[Worker-2] Chunk #600 done in 13 ms  local best: candidate #60089  cost=37155953.25
[Worker-2] Chunk #605  [60500, 60600)  100 candidates
[Worker-2] Chunk #605 done in 18 ms  local best: candidate #60541  cost=37117162.10
[Worker-2] Chunk #614  [61400, 61500)  100 candidates
[Worker-2] Chunk #614 done in 20 ms  local best: candidate #61428  cost=36553030.57
[Worker-2] Chunk #620  [62000, 62100)  100 candidates
[Worker-2] Chunk #620 done in 9 ms  local best: candidate #62046  cost=36879668.51
[Worker-2] Chunk #626  [62600, 62700)  100 candidates
[Worker-2] Chunk #626 done in 34 ms  local best: candidate #62663  cost=37422390.05
[Worker-2] Chunk #639  [63900, 64000)  100 candidates
[Worker-2] Chunk #639 done in 1 ms  local best: candidate #63965  cost=36574249.89
[Worker-2] Chunk #644  [64400, 64500)  100 candidates
[Worker-2] Chunk #644 done in 2 ms  local best: candidate #64431  cost=37172856.92
[Worker-2] Chunk #645  [64500, 64600)  100 candidates
[Worker-2] Chunk #645 done in 34 ms  local best: candidate #64542  cost=36907549.57
[Worker-2] Chunk #662  [66200, 66300)  100 candidates
[Worker-2] Chunk #662 done in 1 ms  local best: candidate #66212  cost=37212103.55
[Worker-2] Chunk #668  [66800, 66900)  100 candidates
[Worker-2] Chunk #668 done in 14 ms  local best: candidate #66847  cost=36748420.98
[Worker-2] Chunk #682  [68200, 68300)  100 candidates
[Worker-2] Chunk #682 done in 2 ms  local best: candidate #68272  cost=37080488.96
[Worker-2] Chunk #684  [68400, 68500)  100 candidates
[Worker-2] Chunk #684 done in 28 ms  local best: candidate #68431  cost=36534005.75
[Worker-2] Chunk #696  [69600, 69700)  100 candidates
[Worker-2] Chunk #696 done in 15 ms  local best: candidate #69645  cost=37410739.40
[Worker-2] Chunk #701  [70100, 70200)  100 candidates
[Worker-2] Chunk #701 done in 4 ms  local best: candidate #70199  cost=36796199.74
[Worker-2] Chunk #702  [70200, 70300)  100 candidates
[Worker-2] Chunk #702 done in 50 ms  local best: candidate #70290  cost=36843735.29
[Worker-2] Chunk #718  [71800, 71900)  100 candidates
[Worker-2] Chunk #718 done in 4 ms  local best: candidate #71891  cost=37565695.90
[Worker-2] Chunk #721  [72100, 72200)  100 candidates
[Worker-2] Chunk #721 done in 3 ms  local best: candidate #72104  cost=36589900.88
[Worker-2] Chunk #723  [72300, 72400)  100 candidates
[Worker-2] Chunk #723 done in 4 ms  local best: candidate #72377  cost=36983324.95
[Worker-2] Chunk #725  [72500, 72600)  100 candidates
[Worker-2] Chunk #725 done in 19 ms  local best: candidate #72598  cost=37702097.97
[Worker-2] Chunk #731  [73100, 73200)  100 candidates
[Worker-2] Chunk #731 done in 2 ms  local best: candidate #73196  cost=37497325.31
[Worker-2] Chunk #734  [73400, 73500)  100 candidates
[Worker-2] Chunk #734 done in 10 ms  local best: candidate #73466  cost=36552168.97
[Worker-2] Chunk #740  [74000, 74100)  100 candidates
[Worker-2] Chunk #740 done in 4 ms  local best: candidate #74061  cost=37602331.38
[Worker-2] Chunk #742  [74200, 74300)  100 candidates
[Worker-2] Chunk #742 done in 2 ms  local best: candidate #74229  cost=37016831.37
[Worker-2] Chunk #744  [74400, 74500)  100 candidates
[Worker-2] Chunk #744 done in 15 ms  local best: candidate #74461  cost=37083369.07
[Worker-2] Chunk #753  [75300, 75400)  100 candidates
[Worker-2] Chunk #753 done in 2 ms  local best: candidate #75300  cost=37450295.88
[Worker-2] Chunk #756  [75600, 75700)  100 candidates
[Worker-2] Chunk #756 done in 2 ms  local best: candidate #75650  cost=37244051.68
[Worker-2] Chunk #758  [75800, 75900)  100 candidates
[Worker-2] Chunk #758 done in 32 ms  local best: candidate #75854  cost=36324910.09
[Worker-2] Chunk #770  [77000, 77100)  100 candidates
[Worker-2] Chunk #770 done in 5 ms  local best: candidate #77090  cost=36671827.55
[Worker-2] Chunk #772  [77200, 77300)  100 candidates
[Worker-2] Chunk #772 done in 14 ms  local best: candidate #77241  cost=37237873.27
[Worker-2] Chunk #780  [78000, 78100)  100 candidates
[Worker-2] Chunk #780 done in 4 ms  local best: candidate #78040  cost=37519347.08
[Worker-2] Chunk #782  [78200, 78300)  100 candidates
[Worker-2] Chunk #782 done in 10 ms  local best: candidate #78240  cost=37036373.66
[Worker-2] Chunk #787  [78700, 78800)  100 candidates
[Worker-2] Chunk #787 done in 4 ms  local best: candidate #78795  cost=36712225.43
[Worker-2] Chunk #790  [79000, 79100)  100 candidates
[Worker-2] Chunk #790 done in 1 ms  local best: candidate #79011  cost=37075773.83
[Worker-2] Chunk #793  [79300, 79400)  100 candidates
[Worker-2] Chunk #793 done in 9 ms  local best: candidate #79349  cost=36774099.41
[Worker-2] Chunk #801  [80100, 80200)  100 candidates
[Worker-2] Chunk #801 done in 6 ms  local best: candidate #80181  cost=37304419.23
[Worker-2] Chunk #805  [80500, 80600)  100 candidates
[Worker-2] Chunk #805 done in 12 ms  local best: candidate #80513  cost=36963819.90
[Worker-2] Chunk #812  [81200, 81300)  100 candidates
[Worker-2] Chunk #812 done in 11 ms  local best: candidate #81201  cost=37404020.08
[Worker-2] Chunk #819  [81900, 82000)  100 candidates
[Worker-2] Chunk #819 done in 4 ms  local best: candidate #81953  cost=37092275.29
[Worker-2] Chunk #822  [82200, 82300)  100 candidates
[Worker-2] Chunk #822 done in 4 ms  local best: candidate #82290  cost=37038167.20
[Worker-2] Chunk #824  [82400, 82500)  100 candidates
[Worker-2] Chunk #824 done in 2 ms  local best: candidate #82493  cost=37008749.06
[Worker-2] Chunk #826  [82600, 82700)  100 candidates
[Worker-2] Chunk #826 done in 14 ms  local best: candidate #82688  cost=37196808.74
[Worker-2] Chunk #833  [83300, 83400)  100 candidates
[Worker-2] Chunk #833 done in 14 ms  local best: candidate #83303  cost=37025572.99
[Worker-2] Chunk #838  [83800, 83900)  100 candidates
[Worker-2] Chunk #838 done in 16 ms  local best: candidate #83819  cost=36859758.20
[Worker-2] Chunk #846  [84600, 84700)  100 candidates
[Worker-2] Chunk #846 done in 11 ms  local best: candidate #84618  cost=37113784.45
[Worker-2] Chunk #854  [85400, 85500)  100 candidates
[Worker-2] Chunk #854 done in 12 ms  local best: candidate #85497  cost=37317657.55
[Worker-2] Chunk #859  [85900, 86000)  100 candidates
[Worker-2] Chunk #859 done in 2 ms  local best: candidate #85961  cost=36625926.07
[Worker-2] Chunk #863  [86300, 86400)  100 candidates
[Worker-2] Chunk #863 done in 4 ms  local best: candidate #86349  cost=36630439.10
[Worker-2] Chunk #864  [86400, 86500)  100 candidates
[Worker-2] Chunk #864 done in 12 ms  local best: candidate #86462  cost=37269621.05
[Worker-2] Chunk #870  [87000, 87100)  100 candidates
[Worker-2] Chunk #870 done in 4 ms  local best: candidate #87020  cost=36918971.93
[Worker-2] Chunk #874  [87400, 87500)  100 candidates
[Worker-2] Chunk #874 done in 5 ms  local best: candidate #87484  cost=37152717.88
[Worker-2] Chunk #877  [87700, 87800)  100 candidates
[Worker-2] Chunk #877 done in 16 ms  local best: candidate #87762  cost=36256142.78
[Worker-2] Chunk #885  [88500, 88600)  100 candidates
[Worker-2] Chunk #885 done in 15 ms  local best: candidate #88588  cost=36590585.17
[Worker-2] Chunk #895  [89500, 89600)  100 candidates
[Worker-2] Chunk #895 done in 12 ms  local best: candidate #89580  cost=37198475.53
[Worker-2] Chunk #900  [90000, 90100)  100 candidates
[Worker-2] Chunk #900 done in 14 ms  local best: candidate #90004  cost=36993023.18
[Worker-2] Chunk #909  [90900, 91000)  100 candidates
[Worker-2] Chunk #909 done in 8 ms  local best: candidate #90928  cost=35981593.49
[Worker-2] Chunk #912  [91200, 91300)  100 candidates
[Worker-2] Chunk #912 done in 29 ms  local best: candidate #91222  cost=36836857.78
[Worker-2] Chunk #924  [92400, 92500)  100 candidates
[Worker-2] Chunk #924 done in 4 ms  local best: candidate #92480  cost=36949381.51
[Worker-2] Chunk #926  [92600, 92700)  100 candidates
[Worker-2] Chunk #926 done in 13 ms  local best: candidate #92660  cost=36999323.06
[Worker-2] Chunk #934  [93400, 93500)  100 candidates
[Worker-2] Chunk #934 done in 2 ms  local best: candidate #93442  cost=37345054.05
[Worker-2] Chunk #936  [93600, 93700)  100 candidates
[Worker-2] Chunk #936 done in 12 ms  local best: candidate #93696  cost=36870061.26
[Worker-2] Chunk #942  [94200, 94300)  100 candidates
[Worker-2] Chunk #942 done in 3 ms  local best: candidate #94216  cost=36520179.86
[Worker-2] Chunk #944  [94400, 94500)  100 candidates
[Worker-2] Chunk #944 done in 6 ms  local best: candidate #94484  cost=36592286.32
[Worker-2] Chunk #952  [95200, 95300)  100 candidates
[Worker-2] Chunk #952 done in 11 ms  local best: candidate #95269  cost=37173578.56
[Worker-2] Chunk #959  [95900, 96000)  100 candidates
[Worker-2] Chunk #959 done in 5 ms  local best: candidate #95948  cost=37049523.47
[Worker-2] Chunk #960  [96000, 96100)  100 candidates
[Worker-2] Chunk #960 done in 30 ms  local best: candidate #96042  cost=37206502.92
[Worker-2] Chunk #970  [97000, 97100)  100 candidates
[Worker-2] Chunk #970 done in 9 ms  local best: candidate #97005  cost=37167188.22
[Worker-2] Chunk #983  [98300, 98400)  100 candidates
[Worker-2] Chunk #983 done in 5 ms  local best: candidate #98328  cost=37325188.10
[Worker-2] Chunk #990  [99000, 99100)  100 candidates
[Worker-2] Chunk #990 done in 3 ms  local best: candidate #99038  cost=37076161.81
[Worker-2] Chunk #997  [99700, 99800)  100 candidates
[Worker-2] Chunk #997 done in 4 ms  local best: candidate #99737  cost=36575982.22
[Worker-2] Chunk #999  [99900, 100000)  100 candidates
[Worker-2] Chunk #999 done in 2 ms  local best: candidate #99972  cost=37180100.92
[Worker-2] Chunk #1001  [100100, 100200)  100 candidates
[Worker-2] Chunk #1001 done in 5 ms  local best: candidate #100113  cost=36600994.75
[Worker-2] Chunk #1003  [100300, 100400)  100 candidates
[Worker-2] Chunk #1003 done in 16 ms  local best: candidate #100388  cost=37536970.38
[Worker-2] Chunk #1011  [101100, 101200)  100 candidates
[Worker-2] Chunk #1011 done in 7 ms  local best: candidate #101160  cost=36725453.72
[Worker-2] Chunk #1016  [101600, 101700)  100 candidates
[Worker-2] Chunk #1016 done in 6 ms  local best: candidate #101614  cost=37081432.80
[Worker-2] Chunk #1017  [101700, 101800)  100 candidates
[Worker-2] Chunk #1017 done in 11 ms  local best: candidate #101764  cost=36890683.72
[Worker-2] Chunk #1024  [102400, 102500)  100 candidates
[Worker-2] Chunk #1024 done in 12 ms  local best: candidate #102436  cost=36941183.83
[Worker-2] Chunk #1032  [103200, 103300)  100 candidates
[Worker-2] Chunk #1032 done in 6 ms  local best: candidate #103247  cost=37042439.36
[Worker-2] Chunk #1034  [103400, 103500)  100 candidates
[Worker-2] Chunk #1034 done in 4 ms  local best: candidate #103454  cost=36954128.52
[Worker-2] Chunk #1037  [103700, 103800)  100 candidates
[Worker-2] Chunk #1037 done in 2 ms  local best: candidate #103707  cost=36274091.54
[Worker-2] Chunk #1039  [103900, 104000)  100 candidates
[Worker-2] Chunk #1039 done in 15 ms  local best: candidate #103961  cost=37030163.85
[Worker-2] Chunk #1046  [104600, 104700)  100 candidates
[Worker-2] Chunk #1046 done in 14 ms  local best: candidate #104613  cost=37414398.91
[Worker-2] Chunk #1057  [105700, 105800)  100 candidates
[Worker-2] Chunk #1057 done in 4 ms  local best: candidate #105708  cost=37124030.37
[Worker-2] Chunk #1059  [105900, 106000)  100 candidates
