[Worker-3] ?????? PDC Grid Management — WORKER NODE ??????
[Worker-3] Using 18 threads  connecting to localhost:9090
[Worker-3] Chunk #232  [23200, 23300)  100 candidates
[Worker-3] Chunk #232 done in 1 ms  local best: candidate #23270  cost=36480254.42
[Worker-3] Chunk #234  [23400, 23500)  100 candidates
[Worker-3] Chunk #234 done in 15 ms  local best: candidate #23488  cost=36401286.32
[Worker-3] Chunk #240  [24000, 24100)  100 candidates
[Worker-3] Chunk #240 done in 8 ms  local best: candidate #24070  cost=36935069.27
[Worker-3] Chunk #246  [24600, 24700)  100 candidates
[Worker-3] Chunk #246 done in 19 ms  local best: candidate #24664  cost=37405250.65
[Worker-3] Chunk #252  [25200, 25300)  100 candidates
[Worker-3] Chunk #252 done in 8 ms  local best: candidate #25258  cost=36715836.09
[Worker-3] Chunk #256  [25600, 25700)  100 candidates
[Worker-3] Chunk #256 done in 18 ms  local best: candidate #25666  cost=37467420.12
[Worker-3] Chunk #263  [26300, 26400)  100 candidates
[Worker-3] Chunk #263 done in 3 ms  local best: candidate #26336  cost=36468394.76
[Worker-3] Chunk #268  [26800, 26900)  100 candidates
[Worker-3] Chunk #268 done in 18 ms  local best: candidate #26871  cost=36769642.26
[Worker-3] Chunk #274  [27400, 27500)  100 candidates
[Worker-3] Chunk #274 done in 29 ms  local best: candidate #27476  cost=37405315.32
[Worker-3] Chunk #281  [28100, 28200)  100 candidates
[Worker-3] Chunk #281 done in 22 ms  local best: candidate #28181  cost=36893878.25
[Worker-3] Chunk #288  [28800, 28900)  100 candidates
[Worker-3] Chunk #288 done in 13 ms  local best: candidate #28836  cost=36763812.99
[Worker-3] Chunk #293  [29300, 29400)  100 candidates
[Worker-3] Chunk #293 done in 3 ms  local best: candidate #29332  cost=37015879.03
[Worker-3] Chunk #296  [29600, 29700)  100 candidates
[Worker-3] Chunk #296 done in 4 ms  local best: candidate #29637  cost=36807801.36
[Worker-3] Chunk #297  [29700, 29800)  100 candidates
[Worker-3] Chunk #297 done in 2 ms  local best: candidate #29793  cost=36996378.23
[Worker-3] Chunk #300  [30000, 30100)  100 candidates
[Worker-3] Chunk #300 done in 12 ms  local best: candidate #30060  cost=36768217.74
[Worker-3] Chunk #307  [30700, 30800)  100 candidates
[Worker-3] Chunk #307 done in 5 ms  local best: candidate #30768  cost=36897407.33
[Worker-3] Chunk #310  [31000, 31100)  100 candidates
[Worker-3] Chunk #310 done in 1 ms  local best: candidate #31070  cost=36974684.33
[Worker-3] Chunk #311  [31100, 31200)  100 candidates
[Worker-3] Chunk #311 done in 2 ms  local best: candidate #31183  cost=36152205.06
[Worker-3] Chunk #312  [31200, 31300)  100 candidates
[Worker-3] Chunk #312 done in 14 ms  local best: candidate #31218  cost=36480379.68
[Worker-3] Chunk #320  [32000, 32100)  100 candidates
[Worker-3] Chunk #320 done in 1 ms  local best: candidate #32080  cost=37208759.93
[Worker-3] Chunk #322  [32200, 32300)  100 candidates
[Worker-3] Chunk #322 done in 27 ms  local best: candidate #32220  cost=37063068.68
[Worker-3] Chunk #331  [33100, 33200)  100 candidates
[Worker-3] Chunk #331 done in 2 ms  local best: candidate #33154  cost=37100510.88
[Worker-3] Chunk #332  [33200, 33300)  100 candidates
[Worker-3] Chunk #332 done in 6 ms  local best: candidate #33237  cost=37261321.88
[Worker-3] Chunk #334  [33400, 33500)  100 candidates
[Worker-3] Chunk #334 done in 8 ms  local best: candidate #33400  cost=36987195.37
[Worker-3] Chunk #336  [33600, 33700)  100 candidates
[Worker-3] Chunk #336 done in 9 ms  local best: candidate #33676  cost=37042176.82
[Worker-3] Chunk #339  [33900, 34000)  100 candidates
[Worker-3] Chunk #339 done in 4 ms  local best: candidate #33944  cost=36982461.87
[Worker-3] Chunk #343  [34300, 34400)  100 candidates
[Worker-3] Chunk #343 done in 16 ms  local best: candidate #34360  cost=36428968.29
[Worker-3] Chunk #348  [34800, 34900)  100 candidates
[Worker-3] Chunk #348 done in 16 ms  local best: candidate #34834  cost=37146825.48
[Worker-3] Chunk #355  [35500, 35600)  100 candidates
[Worker-3] Chunk #355 done in 2 ms  local best: candidate #35527  cost=36876166.32
[Worker-3] Chunk #356  [35600, 35700)  100 candidates
[Worker-3] Chunk #356 done in 14 ms  local best: candidate #35611  cost=37100795.35
[Worker-3] Chunk #363  [36300, 36400)  100 candidates
[Worker-3] Chunk #363 done in 3 ms  local best: candidate #36331  cost=37245869.01
[Worker-3] Chunk #365  [36500, 36600)  100 candidates
[Worker-3] Chunk #365 done in 16 ms  local best: candidate #36517  cost=36450074.02
[Worker-3] Chunk #374  [37400, 37500)  100 candidates
[Worker-3] Chunk #374 done in 7 ms  local best: candidate #37434  cost=36816884.56
[Worker-3] Chunk #375  [37500, 37600)  100 candidates
[Worker-3] Chunk #375 done in 18 ms  local best: candidate #37559  cost=36719598.49
[Worker-3] Chunk #382  [38200, 38300)  100 candidates
[Worker-3] Chunk #382 done in 20 ms  local best: candidate #38229  cost=37211472.99
[Worker-3] Chunk #389  [38900, 39000)  100 candidates
[Worker-3] Chunk #389 done in 5 ms  local best: candidate #38981  cost=36969931.17
[Worker-3] Chunk #391  [39100, 39200)  100 candidates
[Worker-3] Chunk #391 done in 2 ms  local best: candidate #39159  cost=36645837.95
[Worker-3] Chunk #393  [39300, 39400)  100 candidates
[Worker-3] Chunk #393 done in 4 ms  local best: candidate #39310  cost=37104701.73
[Worker-3] Chunk #395  [39500, 39600)  100 candidates
[Worker-3] Chunk #395 done in 20 ms  local best: candidate #39523  cost=37153550.71
[Worker-3] Chunk #406  [40600, 40700)  100 candidates
[Worker-3] Chunk #406 done in 20 ms  local best: candidate #40673  cost=36996988.78
[Worker-3] Chunk #411  [41100, 41200)  100 candidates
[Worker-3] Chunk #411 done in 12 ms  local best: candidate #41147  cost=37056044.08
[Worker-3] Chunk #417  [41700, 41800)  100 candidates
[Worker-3] Chunk #417 done in 10 ms  local best: candidate #41731  cost=37096364.20
[Worker-3] Chunk #420  [42000, 42100)  100 candidates
[Worker-3] Chunk #420 done in 14 ms  local best: candidate #42085  cost=36865201.28
[Worker-3] Chunk #428  [42800, 42900)  100 candidates
[Worker-3] Chunk #428 done in 37 ms  local best: candidate #42856  cost=37136254.35
[Worker-3] Chunk #437  [43700, 43800)  100 candidates
[Worker-3] Chunk #437 done in 2 ms  local best: candidate #43747  cost=36819441.66
[Worker-3] Chunk #438  [43800, 43900)  100 candidates
[Worker-3] Chunk #438 done in 2 ms  local best: candidate #43835  cost=37325471.27
[Worker-3] Chunk #439  [43900, 44000)  100 candidates
[Worker-3] Chunk #439 done in 3 ms  local best: candidate #43915  cost=37131614.51
[Worker-3] Chunk #441  [44100, 44200)  100 candidates
[Worker-3] Chunk #441 done in 44 ms  local best: candidate #44148  cost=37436929.47
[Worker-3] Chunk #451  [45100, 45200)  100 candidates
[Worker-3] Chunk #451 done in 2 ms  local best: candidate #45158  cost=37049267.77
[Worker-3] Chunk #453  [45300, 45400)  100 candidates
[Worker-3] Chunk #453 done in 34 ms  local best: candidate #45302  cost=37349608.59
[Worker-3] Chunk #459  [45900, 46000)  100 candidates
[Worker-3] Chunk #459 done in 3 ms  local best: candidate #45984  cost=37049134.36
[Worker-3] Chunk #460  [46000, 46100)  100 candidates
[Worker-3] Chunk #460 done in 2 ms  local best: candidate #46094  cost=36732220.06
[Worker-3] Chunk #462  [46200, 46300)  100 candidates
[Worker-3] Chunk #462 done in 54 ms  local best: candidate #46223  cost=37278743.63
[Worker-3] Chunk #478  [47800, 47900)  100 candidates
[Worker-3] Chunk #478 done in 17 ms  local best: candidate #47861  cost=37165060.48
[Worker-3] Chunk #485  [48500, 48600)  100 candidates
[Worker-3] Chunk #485 done in 1 ms  local best: candidate #48570  cost=36832237.38
[Worker-3] Chunk #487  [48700, 48800)  100 candidates
[Worker-3] Chunk #487 done in 5 ms  local best: candidate #48726  cost=36337489.50
[Worker-3] Chunk #489  [48900, 49000)  100 candidates
[Worker-3] Chunk #489 done in 2 ms  local best: candidate #48904  cost=36454378.54
[Worker-3] Chunk #490  [49000, 49100)  100 candidates
[Worker-3] Chunk #490 done in 12 ms  local best: candidate #49037  cost=36894367.02
[Worker-3] Chunk #495  [49500, 49600)  100 candidates
[Worker-3] Chunk #495 done in 3 ms  local best: candidate #49501  cost=37364569.35
[Worker-3] Chunk #498  [49800, 49900)  100 candidates
[Worker-3] Chunk #498 done in 2 ms  local best: candidate #49835  cost=36608391.71
[Worker-3] Chunk #499  [49900, 50000)  100 candidates
[Worker-3] Chunk #499 done in 21 ms  local best: candidate #49982  cost=36859634.20
[Worker-3] Chunk #512  [51200, 51300)  100 candidates
[Worker-3] Chunk #512 done in 14 ms  local best: candidate #51244  cost=36775622.04
[Worker-3] Chunk #522  [52200, 52300)  100 candidates
[Worker-3] Chunk #522 done in 15 ms  local best: candidate #52280  cost=36659528.48
[Worker-3] Chunk #528  [52800, 52900)  100 candidates
[Worker-3] Chunk #528 done in 6 ms  local best: candidate #52858  cost=37225578.90
[Worker-3] Chunk #530  [53000, 53100)  100 candidates
[Worker-3] Chunk #530 done in 2 ms  local best: candidate #53040  cost=36747292.57
[Worker-3] Chunk #532  [53200, 53300)  100 candidates
[Worker-3] Chunk #532 done in 12 ms  local best: candidate #53210  cost=36497067.87
[Worker-3] Chunk #537  [53700, 53800)  100 candidates
[Worker-3] Chunk #537 done in 12 ms  local best: candidate #53778  cost=37116303.75
[Worker-3] Chunk #541  [54100, 54200)  100 candidates
[Worker-3] Chunk #541 done in 2 ms  local best: candidate #54157  cost=36628175.35
[Worker-3] Chunk #544  [54400, 54500)  100 candidates
[Worker-3] Chunk #544 done in 15 ms  local best: candidate #54422  cost=35569990.95
[Worker-3] Chunk #551  [55100, 55200)  100 candidates
[Worker-3] Chunk #551 done in 18 ms  local best: candidate #55136  cost=36593635.13
[Worker-3] Chunk #557  [55700, 55800)  100 candidates
[Worker-3] Chunk #557 done in 2 ms  local best: candidate #55793  cost=36767048.59
[Worker-3] Chunk #558  [55800, 55900)  100 candidates
[Worker-3] Chunk #558 done in 42 ms  local best: candidate #55883  cost=37471222.13
[Worker-3] Chunk #573  [57300, 57400)  100 candidates
[Worker-3] Chunk #573 done in 3 ms  local best: candidate #57333  cost=37530439.18
[Worker-3] Chunk #574  [57400, 57500)  100 candidates
[Worker-3] Chunk #574 done in 28 ms  local best: candidate #57437  cost=36842258.91
[Worker-3] Chunk #582  [58200, 58300)  100 candidates
[Worker-3] Chunk #582 done in 24 ms  local best: candidate #58220  cost=36785008.68
[Worker-3] Chunk #590  [59000, 59100)  100 candidates
[Worker-3] Chunk #590 done in 30 ms  local best: candidate #59085  cost=36958699.57
[Worker-3] Chunk #599  [59900, 60000)  100 candidates
[Worker-3] Chunk #599 done in 2 ms  local best: candidate #59998  cost=36766759.43
[Worker-3] Chunk #606  [60600, 60700)  100 candidates
[Worker-3] Chunk #606 done in 2 ms  local best: candidate #60698  cost=36971011.14
[Worker-3] Chunk #609  [60900, 61000)  100 candidates
[Worker-3] Chunk #609 done in 20 ms  local best: candidate #60943  cost=36811075.67
[Worker-3] Chunk #631  [63100, 63200)  100 candidates
[Worker-3] Chunk #631 done in 2 ms  local best: candidate #63114  cost=36765102.16
[Worker-3] Chunk #633  [63300, 63400)  100 candidates
[Worker-3] Chunk #633 done in 3 ms  local best: candidate #63356  cost=37624501.77
[Worker-3] Chunk #634  [63400, 63500)  100 candidates
[Worker-3] Chunk #634 done in 28 ms  local best: candidate #63465  cost=37025263.63
[Worker-3] Chunk #646  [64600, 64700)  100 candidates
[Worker-3] Chunk #646 done in 2 ms  local best: candidate #64660  cost=36419931.25
[Worker-3] Chunk #651  [65100, 65200)  100 candidates
[Worker-3] Chunk #651 done in 4 ms  local best: candidate #65150  cost=37342477.21
[Worker-3] Chunk #653  [65300, 65400)  100 candidates
[Worker-3] Chunk #653 done in 23 ms  local best: candidate #65372  cost=37070674.04
[Worker-3] Chunk #663  [66300, 66400)  100 candidates
[Worker-3] Chunk #663 done in 12 ms  local best: candidate #66391  cost=37113733.54
[Worker-3] Chunk #669  [66900, 67000)  100 candidates
[Worker-3] Chunk #669 done in 3 ms  local best: candidate #66961  cost=37297226.99
[Worker-3] Chunk #670  [67000, 67100)  100 candidates
[Worker-3] Chunk #670 done in 17 ms  local best: candidate #67097  cost=37178779.39
[Worker-3] Chunk #677  [67700, 67800)  100 candidates
[Worker-3] Chunk #677 done in 7 ms  local best: candidate #67727  cost=36784292.17
[Worker-3] Chunk #679  [67900, 68000)  100 candidates
[Worker-3] Chunk #679 done in 15 ms  local best: candidate #67986  cost=37249292.85
[Worker-3] Chunk #687  [68700, 68800)  100 candidates
[Worker-3] Chunk #687 done in 37 ms  local best: candidate #68792  cost=37084028.71
[Worker-3] Chunk #698  [69800, 69900)  100 candidates
[Worker-3] Chunk #698 done in 4 ms  local best: candidate #69898  cost=36766188.46
[Worker-3] Chunk #700  [70000, 70100)  100 candidates
[Worker-3] Chunk #700 done in 28 ms  local best: candidate #70011  cost=36311238.41
[Worker-3] Chunk #707  [70700, 70800)  100 candidates
[Worker-3] Chunk #707 done in 2 ms  local best: candidate #70701  cost=36393890.37
[Worker-3] Chunk #709  [70900, 71000)  100 candidates
[Worker-3] Chunk #709 done in 3 ms  local best: candidate #70969  cost=36838253.65
[Worker-3] Chunk #711  [71100, 71200)  100 candidates
[Worker-3] Chunk #711 done in 64 ms  local best: candidate #71139  cost=36624244.92
[Worker-3] Chunk #728  [72800, 72900)  100 candidates
[Worker-3] Chunk #728 done in 22 ms  local best: candidate #72808  cost=36727691.60
[Worker-3] Chunk #739  [73900, 74000)  100 candidates
[Worker-3] Chunk #739 done in 4 ms  local best: candidate #73992  cost=37034992.78
[Worker-3] Chunk #741  [74100, 74200)  100 candidates
[Worker-3] Chunk #741 done in 17 ms  local best: candidate #74126  cost=35969734.42
[Worker-3] Chunk #749  [74900, 75000)  100 candidates
[Worker-3] Chunk #749 done in 3 ms  local best: candidate #74903  cost=36945757.60
[Worker-3] Chunk #754  [75400, 75500)  100 candidates
[Worker-3] Chunk #754 done in 4 ms  local best: candidate #75456  cost=37153687.90
[Worker-3] Chunk #757  [75700, 75800)  100 candidates
[Worker-3] Chunk #757 done in 16 ms  local best: candidate #75702  cost=36813981.31
[Worker-3] Chunk #767  [76700, 76800)  100 candidates
[Worker-3] Chunk #767 done in 20 ms  local best: candidate #76773  cost=36917583.77
[Worker-3] Chunk #774  [77400, 77500)  100 candidates
[Worker-3] Chunk #774 done in 6 ms  local best: candidate #77498  cost=37011152.07
[Worker-3] Chunk #778  [77800, 77900)  100 candidates
[Worker-3] Chunk #778 done in 2 ms  local best: candidate #77838  cost=35771706.88
[Worker-3] Chunk #781  [78100, 78200)  100 candidates
[Worker-3] Chunk #781 done in 2 ms  local best: candidate #78185  cost=36551698.98
[Worker-3] Chunk #783  [78300, 78400)  100 candidates
[Worker-3] Chunk #783 done in 8 ms  local best: candidate #78348  cost=37188129.86
[Worker-3] Chunk #786  [78600, 78700)  100 candidates
[Worker-3] Chunk #786 done in 1 ms  local best: candidate #78663  cost=37014135.10
[Worker-3] Chunk #789  [78900, 79000)  100 candidates
[Worker-3] Chunk #789 done in 4 ms  local best: candidate #78905  cost=37465644.91
[Worker-3] Chunk #791  [79100, 79200)  100 candidates
[Worker-3] Chunk #791 done in 2 ms  local best: candidate #79136  cost=37175872.89
[Worker-3] Chunk #796  [79600, 79700)  100 candidates
[Worker-3] Chunk #796 done in 9 ms  local best: candidate #79619  cost=37054072.52
[Worker-3] Chunk #799  [79900, 80000)  100 candidates
[Worker-3] Chunk #799 done in 7 ms  local best: candidate #79967  cost=37388738.55
[Worker-3] Chunk #806  [80600, 80700)  100 candidates
[Worker-3] Chunk #806 done in 13 ms  local best: candidate #80621  cost=37120965.38
[Worker-3] Chunk #814  [81400, 81500)  100 candidates
[Worker-3] Chunk #814 done in 7 ms  local best: candidate #81490  cost=36067382.20
[Worker-3] Chunk #816  [81600, 81700)  100 candidates
[Worker-3] Chunk #816 done in 5 ms  local best: candidate #81639  cost=37156513.41
[Worker-3] Chunk #821  [82100, 82200)  100 candidates
[Worker-3] Chunk #821 done in 5 ms  local best: candidate #82132  cost=36750638.68
[Worker-3] Chunk #823  [82300, 82400)  100 candidates
[Worker-3] Chunk #823 done in 2 ms  local best: candidate #82343  cost=37069402.21
[Worker-3] Chunk #825  [82500, 82600)  100 candidates
[Worker-3] Chunk #825 done in 19 ms  local best: candidate #82522  cost=37443221.10
[Worker-3] Chunk #834  [83400, 83500)  100 candidates
[Worker-3] Chunk #834 done in 13 ms  local best: candidate #83477  cost=37118198.52
[Worker-3] Chunk #841  [84100, 84200)  100 candidates
[Worker-3] Chunk #841 done in 14 ms  local best: candidate #84171  cost=37833513.58
[Worker-3] Chunk #848  [84800, 84900)  100 candidates
[Worker-3] Chunk #848 done in 6 ms  local best: candidate #84856  cost=36062422.44
[Worker-3] Chunk #853  [85300, 85400)  100 candidates
[Worker-3] Chunk #853 done in 3 ms  local best: candidate #85359  cost=37016613.89
[Worker-3] Chunk #857  [85700, 85800)  100 candidates
[Worker-3] Chunk #857 done in 4 ms  local best: candidate #85788  cost=37019692.87
[Worker-3] Chunk #858  [85800, 85900)  100 candidates
[Worker-3] Chunk #858 done in 16 ms  local best: candidate #85812  cost=36784433.84
[Worker-3] Chunk #865  [86500, 86600)  100 candidates
[Worker-3] Chunk #865 done in 8 ms  local best: candidate #86540  cost=36082998.61
[Worker-3] Chunk #872  [87200, 87300)  100 candidates
[Worker-3] Chunk #872 done in 17 ms  local best: candidate #87281  cost=37134783.65
[Worker-3] Chunk #878  [87800, 87900)  100 candidates
[Worker-3] Chunk #878 done in 3 ms  local best: candidate #87802  cost=37214400.15
[Worker-3] Chunk #881  [88100, 88200)  100 candidates
[Worker-3] Chunk #881 done in 3 ms  local best: candidate #88157  cost=37117906.94
[Worker-3] Chunk #884  [88400, 88500)  100 candidates
[Worker-3] Chunk #884 done in 17 ms  local best: candidate #88446  cost=36755452.56
[Worker-3] Chunk #894  [89400, 89500)  100 candidates
[Worker-3] Chunk #894 done in 5 ms  local best: candidate #89416  cost=36610698.47
[Worker-3] Chunk #896  [89600, 89700)  100 candidates
[Worker-3] Chunk #896 done in 20 ms  local best: candidate #89615  cost=37169932.03
[Worker-3] Chunk #908  [90800, 90900)  100 candidates
[Worker-3] Chunk #908 done in 21 ms  local best: candidate #90826  cost=36569362.70
[Worker-3] Chunk #917  [91700, 91800)  100 candidates
[Worker-3] Chunk #917 done in 26 ms  local best: candidate #91737  cost=37141043.09
[Worker-3] Chunk #928  [92800, 92900)  100 candidates
[Worker-3] Chunk #928 done in 11 ms  local best: candidate #92808  cost=36582531.99
[Worker-3] Chunk #933  [93300, 93400)  100 candidates
[Worker-3] Chunk #933 done in 14 ms  local best: candidate #93334  cost=36917150.46
[Worker-3] Chunk #941  [94100, 94200)  100 candidates
[Worker-3] Chunk #941 done in 13 ms  local best: candidate #94183  cost=37029971.52
[Worker-3] Chunk #950  [95000, 95100)  100 candidates
[Worker-3] Chunk #950 done in 9 ms  local best: candidate #95049  cost=36031039.63
[Worker-3] Chunk #956  [95600, 95700)  100 candidates
[Worker-3] Chunk #956 done in 13 ms  local best: candidate #95657  cost=37071517.82
[Worker-3] Chunk #965  [96500, 96600)  100 candidates
[Worker-3] Chunk #965 done in 6 ms  local best: candidate #96512  cost=36666863.88
[Worker-3] Chunk #966  [96600, 96700)  100 candidates
[Worker-3] Chunk #966 done in 2 ms  local best: candidate #96620  cost=37519105.36
[Worker-3] Chunk #967  [96700, 96800)  100 candidates
[Worker-3] Chunk #967 done in 20 ms  local best: candidate #96770  cost=36756504.90
[Worker-3] Chunk #975  [97500, 97600)  100 candidates
[Worker-3] Chunk #975 done in 3 ms  local best: candidate #97551  cost=36768689.32
[Worker-3] Chunk #977  [97700, 97800)  100 candidates
[Worker-3] Chunk #977 done in 2 ms  local best: candidate #97754  cost=36596937.31
[Worker-3] Chunk #981  [98100, 98200)  100 candidates
[Worker-3] Chunk #981 done in 15 ms  local best: candidate #98139  cost=36855698.41
[Worker-3] Chunk #989  [98900, 99000)  100 candidates
[Worker-3] Chunk #989 done in 6 ms  local best: candidate #98926  cost=36582358.29
[Worker-3] Chunk #991  [99100, 99200)  100 candidates
[Worker-3] Chunk #991 done in 30 ms  local best: candidate #99194  cost=37424993.35
[Worker-3] Chunk #1008  [100800, 100900)  100 candidates
[Worker-3] Chunk #1008 done in 7 ms  local best: candidate #100822  cost=37137410.73
[Worker-3] Chunk #1015  [101500, 101600)  100 candidates
[Worker-3] Chunk #1015 done in 9 ms  local best: candidate #101583  cost=37599384.09
[Worker-3] Chunk #1022  [102200, 102300)  100 candidates
[Worker-3] Chunk #1022 done in 7 ms  local best: candidate #102274  cost=37052662.70
[Worker-3] Chunk #1028  [102800, 102900)  100 candidates
[Worker-3] Chunk #1028 done in 21 ms  local best: candidate #102840  cost=37292175.85
[Worker-3] Chunk #1035  [103500, 103600)  100 candidates
[Worker-3] Chunk #1035 done in 23 ms  local best: candidate #103517  cost=36922046.09
[Worker-3] Chunk #1049  [104900, 105000)  100 candidates
[Worker-3] Chunk #1049 done in 4 ms  local best: candidate #104984  cost=37244983.62
[Worker-3] Chunk #1051  [105100, 105200)  100 candidates
[Worker-3] Chunk #1051 done in 2 ms  local best: candidate #105151  cost=37016170.36
[Worker-3] Chunk #1053  [105300, 105400)  100 candidates
[Worker-3] Chunk #1053 done in 17 ms  local best: candidate #105396  cost=36761333.06
[Worker-3] Chunk #1063  [106300, 106400)  100 candidates
[Worker-3] Chunk #1063 done in 6 ms  local best: candidate #106304  cost=36805694.33
[Worker-3] Chunk #1069  [106900, 107000)  100 candidates
[Worker-3] Chunk #1069 done in 28 ms  local best: candidate #106916  cost=37153075.77
[Worker-3] Chunk #1083  [108300, 108400)  100 candidates
[Worker-3] Chunk #1083 done in 6 ms  local best: candidate #108313  cost=37019908.80
[Worker-3] Chunk #1088  [108800, 108900)  100 candidates
[Worker-3] Chunk #1088 done in 21 ms  local best: candidate #108879  cost=37220808.27
[Worker-3] Chunk #1100  [110000, 110100)  100 candidates
[Worker-3] Chunk #1100 done in 16 ms  local best: candidate #110078  cost=37060950.40
[Worker-3] Chunk #1113  [111300, 111400)  100 candidates
[Worker-3] Chunk #1113 done in 7 ms  local best: candidate #111311  cost=36855586.95
[Worker-3] Chunk #1117  [111700, 111800)  100 candidates
[Worker-3] Chunk #1117 done in 1 ms  local best: candidate #111761  cost=36665803.33
[Worker-3] Chunk #1118  [111800, 111900)  100 candidates
[Worker-3] Chunk #1118 done in 12 ms  local best: candidate #111898  cost=37172567.95
[Worker-3] Chunk #1128  [112800, 112900)  100 candidates
[Worker-3] Chunk #1128 done in 13 ms  local best: candidate #112845  cost=36553107.18
[Worker-3] Chunk #1135  [113500, 113600)  100 candidates
[Worker-3] Chunk #1135 done in 25 ms  local best: candidate #113549  cost=37098194.85
[Worker-3] Chunk #1149  [114900, 115000)  100 candidates
[Worker-3] Chunk #1149 done in 23 ms  local best: candidate #114948  cost=37333050.91
[Worker-3] Chunk #1156  [115600, 115700)  100 candidates
[Worker-3] Chunk #1156 done in 17 ms  local best: candidate #115651  cost=37376713.16
